Handle,Title,Body (HTML),Vendor,Product Category,Type,Command,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
08073259,,,Zara,,coat & puffers,MERGE,,TRUE,Color,camel,Size,XL,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8403/47ad/150d45979d33/bdc21cfe16d5/08073259704-015-p/08073259704-015-p.jpg?ts=1729848476087&w=2048,,,,,,active
08073259,,,Zara,,coat & puffers,MERGE,,TRUE,Color,camel,Size,XXL,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8403/47ad/150d45979d33/bdc21cfe16d5/08073259704-015-p/08073259704-015-p.jpg?ts=1729848476087&w=2048,,,,,,active
08073259,,,Zara,,coat & puffers,MERGE,,TRUE,Color,camel,Size,L,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8403/47ad/150d45979d33/bdc21cfe16d5/08073259704-015-p/08073259704-015-p.jpg?ts=1729848476087&w=2048,,,,,,active
08073227,,,Zara,,jackets,MERGE,,TRUE,Color,Black,Size,L,,,,,shopify,1000,deny,manual,4350.00,4350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/27e9/40e1/110d48e0967f/fcd8e2eee7c2/08073227800-015-p/08073227800-015-p.jpg?ts=1731009440507&w=2048,,,,,,active
00264737,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/160c/4fd9/49da42499fcb/dfc840b52aad/00264737800-p/00264737800-p.jpg?ts=1728586304982&w=2048,,,,,,active
05584694,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,M,,,,,shopify,1000,deny,manual,3350.00,3350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/49e5/1117/ea79469692dd/b88083bef2a9/05584694800-p/05584694800-p.jpg?ts=1731071570980&w=2048,,,,,,active
09857071,,,Zara,,dresses,MERGE,,TRUE,Color,Green / Grass,Size,XL,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/57af/0050/3a29448eb206/aca48d0ca3db/09857071550-p/09857071550-p.jpg?ts=1733419249749&w=2048,,,,,,active
08815399,,,Zara,,dresses,MERGE,,TRUE,Color,Aubergine,Size,S,,,,,shopify,1000,deny,manual,5550.00,5550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/1e69/54db/c88142f9b3b1/74c16f0bd5ac/08815399610-p/08815399610-p.jpg?ts=1723812881180&w=2048,,,,,,active
08611459,,,Zara,,dresses,MERGE,,TRUE,Color,Light burgundy,Size,XL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d168/ab34/73444d92ba3d/1df38e9b4ab2/08611459685-p/08611459685-p.jpg?ts=1723804957928&w=2048,,,,,,active
08611459,,,Zara,,dresses,MERGE,,TRUE,Color,Light burgundy,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d168/ab34/73444d92ba3d/1df38e9b4ab2/08611459685-p/08611459685-p.jpg?ts=1723804957928&w=2048,,,,,,active
05584671,,,Zara,,dresses,MERGE,,TRUE,Color,Lime,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/a7d3/9ead/dc554c13b135/20802f8133ae/05584671520-p/05584671520-p.jpg?ts=1726824482581&w=2048,,,,,,active
05039626,,,Zara,,dresses,MERGE,,TRUE,Color,Brown,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/e664/c8db/173e41e5b3fd/7f0793ff8f88/05039626700-p/05039626700-p.jpg?ts=1721812321462&w=2048,,,,,,active
04764282,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/db41/8d90/87d3435fa81a/aae9de952117/04764282800-016-p/04764282800-016-p.jpg?ts=1731674572370&w=2048,,,,,,active
02017572,,,Zara,,dresses,MERGE,,TRUE,Color,Bottle green,Size,M,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/adca/f181/104d4b729a49/f1ec1dc35026/02017572501-p/02017572501-p.jpg?ts=1731687043756&w=2048,,,,,,active
09371617,,,Zara,,dresses,MERGE,,TRUE,Color,Mid-green,Size,XS,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/5473/55e6/b2274313a283/36ea2d713143/09371617527-p/09371617527-p.jpg?ts=1727274218924&w=2048,,,,,,active
03067210,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,4350.00,4350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/524f/06fc/61324c80a9e0/74a79c470554/03067210800-p/03067210800-p.jpg?ts=1733851345445&w=2048,,,,,,active
09139222,,,Zara,,dresses,MERGE,,TRUE,Color,Multicoloured,Size,L,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/4f6a/de9b/a9744af0a812/457a9c0b30ff/09139222330-p/09139222330-p.jpg?ts=1726762515460&w=2048,,,,,,active
09139222,,,Zara,,dresses,MERGE,,TRUE,Color,Multicoloured,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/4f6a/de9b/a9744af0a812/457a9c0b30ff/09139222330-p/09139222330-p.jpg?ts=1726762515460&w=2048,,,,,,active
09139222,,,Zara,,dresses,MERGE,,TRUE,Color,Multicoloured,Size,XS,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/4f6a/de9b/a9744af0a812/457a9c0b30ff/09139222330-p/09139222330-p.jpg?ts=1726762515460&w=2048,,,,,,active
02142269,,,Zara,,dresses,MERGE,,TRUE,Color,Navy blue,Size,S,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/86e5/cb53/62254e5b9b40/208169305ba8/02142269401-p/02142269401-p.jpg?ts=1730809668975&w=2048,,,,,,active
03897165,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/73b1/f435/a12041b482e6/377a5abad404/03897165800-p/03897165800-p.jpg?ts=1726745887768&w=2048,,,,,,active
09128560,,,Zara,,dresses,MERGE,,TRUE,Color,Maroon,Size,XL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/ba8b/4a7d/ee7c4036bacb/5e80a78da3d6/09128560605-p/09128560605-p.jpg?ts=1725543208603&w=2048,,,,,,active
09532552,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,4350.00,4350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2935/734a/ce8f41b49523/cbca7813c6f1/09532552800-p/09532552800-p.jpg?ts=1730824977109&w=2048,,,,,,active
03067230,,,Zara,,dresses,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,4350.00,4350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/c32d/1594/1a2c4644aa6a/9a131bd3bad9/03067230800-015-p/03067230800-015-p.jpg?ts=1730217984209&w=2048,,,,,,active
09388072,,,Zara,,dresses,MERGE,,TRUE,Color,Mid-camel,Size,L,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2758/7d46/b92a4f4391fb/ac0653144b48/09388072756-015-p/09388072756-015-p.jpg?ts=1727878306035&w=2048,,,,,,active
04772268,,,Zara,,dresses,MERGE,,TRUE,Color,Petrol blue,Size,XL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d9a2/6283/42244cb68be3/9c8dcaece843/04772268409-001-p/04772268409-001-p.jpg?ts=1723634128625&w=2048,,,,,,active
04772268,,,Zara,,dresses,MERGE,,TRUE,Color,Petrol blue,Size,M,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d9a2/6283/42244cb68be3/9c8dcaece843/04772268409-001-p/04772268409-001-p.jpg?ts=1723634128625&w=2048,,,,,,active
04772268,,,Zara,,dresses,MERGE,,TRUE,Color,Petrol blue,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d9a2/6283/42244cb68be3/9c8dcaece843/04772268409-001-p/04772268409-001-p.jpg?ts=1723634128625&w=2048,,,,,,active
04772268,,,Zara,,dresses,MERGE,,TRUE,Color,Petrol blue,Size,XS,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d9a2/6283/42244cb68be3/9c8dcaece843/04772268409-001-p/04772268409-001-p.jpg?ts=1723634128625&w=2048,,,,,,active
08634599,,,Zara,,blazers & waistcoats,MERGE,,TRUE,Color,Black,Size,M,,,,,shopify,1000,deny,manual,5950.00,5950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b9ba/9832/fdeb4b359ee7/f8703220675d/08634599800-p/08634599800-p.jpg?ts=1733316184477&w=2048,,,,,,active
08634599,,,Zara,,blazers & waistcoats,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,5950.00,5950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b9ba/9832/fdeb4b359ee7/f8703220675d/08634599800-p/08634599800-p.jpg?ts=1733316184477&w=2048,,,,,,active
01255753,,,Zara,,blazers & waistcoats,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,4950.00,4950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/7507/f310/e24d4d9e880f/caaeb61065f0/01255753800-p/01255753800-p.jpg?ts=1724224121094&w=2048,,,,,,active
04749803,,,Zara,,blazers & waistcoats,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8fd7/1d8d/44fe4d7dbae3/65150b315070/04749803800-015-p/04749803800-015-p.jpg?ts=1726745766879&w=2048,,,,,,active
02010775,,,Zara,,blazers & waistcoats,MERGE,,TRUE,Color,Grey,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2221/339d/135a45898034/f40e8dcd429b/02010775802-a1/02010775802-a1.jpg?ts=1723037835929&w=2048,,,,,,active
02142177,,,Zara,,tops & bodysuits,MERGE,,TRUE,Color,Blue / Grey,Size,L,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/263d/7740/5af9477ab237/f8dde294b45b/02142177485-p/02142177485-p.jpg?ts=1722418654276&w=2048,,,,,,active
03644328,,,Zara,,tops & bodysuits,MERGE,,TRUE,Color,Pistachio,Size,M,,,,,shopify,1000,deny,manual,2350.00,2350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/0cc4/d0aa/58cd4ea3991e/613fed277669/03644328511-p/03644328511-p.jpg?ts=1729087792365&w=2048,,,,,,active
00085870,,,Zara,,tops & bodysuits,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,1950.00,1950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/32b7/3e40/ba8546fbb77f/43f6be22b107/00085870800-a1/00085870800-a1.jpg?ts=1729177308853&w=2048,,,,,,active
05039407,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Black / Sand,Size,M,,,,,shopify,1000,deny,manual,1950.00,1950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8c73/26c8/f29646478f90/c13f61a1a20f/05039407085-p/05039407085-p.jpg?ts=1729845245221&w=2048,,,,,,active
07484162,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Ecru,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/acdf/b67d/68624cd08c41/8d8626d4d438/07484162712-015-p/07484162712-015-p.jpg?ts=1726759488578&w=2048,,,,,,active
08857334,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Ecru,Size,XXL,,,,,shopify,1000,deny,manual,3350.00,3350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d145/44be/00244d26ba6c/a447af85a6a8/08857334712-p/08857334712-p.jpg?ts=1724312377039&w=2048,,,,,,active
08741036,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Cava,Size,L,,,,,shopify,1000,deny,manual,1950.00,1950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/bdb2/2335/383a451a81e8/cc6e52e49be3/08741036307-018-p/08741036307-018-p.jpg?ts=1726055819853&w=2048,,,,,,active
08741036,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Cava,Size,XS,,,,,shopify,1000,deny,manual,1950.00,1950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/bdb2/2335/383a451a81e8/cc6e52e49be3/08741036307-018-p/08741036307-018-p.jpg?ts=1726055819853&w=2048,,,,,,active
02157237,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Light blue,Size,L,,,,,shopify,1000,deny,manual,2350.00,2350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/fcda/9623/62684b788138/d8a0258e0dd7/02157237406-p/02157237406-p.jpg?ts=1724237209630&w=2048,,,,,,active
09887284,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Multicoloured,Size,L,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8410/4ff5/63894c9f93be/32b36467da8b/09887284330-p/09887284330-p.jpg?ts=1731667691116&w=2048,,,,,,active
09030213,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Multicoloured,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/def6/308d/d137491dbb3b/fe17d5b7f676/09030213330-p/09030213330-p.jpg?ts=1726745887553&w=2048,,,,,,active
00881109,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,blue/black,Size,S,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/7a99/8ee1/c537412baa9e/89e6802a9509/00881109030-p/00881109030-p.jpg?ts=1728560249461&w=2048,,,,,,active
08613373,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Light pink,Size,S,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d3b5/ae9d/9eb844cc9f51/b6f178312190/08613373644-p/08613373644-p.jpg?ts=1722346513745&w=2048,,,,,,active
08613373,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Light pink,Size,XS,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/d3b5/ae9d/9eb844cc9f51/b6f178312190/08613373644-p/08613373644-p.jpg?ts=1722346513745&w=2048,,,,,,active
03666162,,,Zara,,shirts & blouses,MERGE,,TRUE,Color,Black,Size,XL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/3bfc/40b5/e12248878ed2/8321a4e5dc07/03666162800-p/03666162800-p.jpg?ts=1726564301818&w=2048,,,,,,active
03152521,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,L,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/27c9/05f9/e0064229baa0/afad889a1d72/03152521800-017-p/03152521800-017-p.jpg?ts=1726676318978&w=2048,,,,,,active
08372375,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/87f4/13e2/1dd34777a4dc/b422882cdfd3/08372375800-015-p/08372375800-015-p.jpg?ts=1732016235367&w=2048,,,,,,active
09929049,,,Zara,,trousers,MERGE,,TRUE,Color,Cava,Size,XS,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/823a/34f5/53c345f38fa5/0b1da8f18021/09929049307-018-p/09929049307-018-p.jpg?ts=1717073118140&w=2048,,,,,,active
01608431,,,Zara,,trousers,MERGE,,TRUE,Color,Anthracite grey,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/85c0/a46e/0e8847c8bba7/828ddf5212df/01608431807-016-p/01608431807-016-p.jpg?ts=1730303411429&w=2048,,,,,,active
08372417,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/9316/2622/76554335b05b/a656bb0084e6/08372417800-016-p/08372417800-016-p.jpg?ts=1731670551133&w=2048,,,,,,active
09381597,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/996f/1924/2d4e42049418/0f3d7a7959d0/09381597800-p/09381597800-p.jpg?ts=1729594326999&w=2048,,,,,,active
09381597,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/996f/1924/2d4e42049418/0f3d7a7959d0/09381597800-p/09381597800-p.jpg?ts=1729594326999&w=2048,,,,,,active
01478425,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2295/8afc/9ab8435f9e6f/207bc06efde0/01478425800-p/01478425800-p.jpg?ts=1732120023337&w=2048,,,,,,active
05584812,,,Zara,,trousers,MERGE,,TRUE,Color,Ecru,Size,L,,,,,shopify,1000,deny,manual,2350.00,2350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b918/e67f/2644459fb4b4/1b2122c42fde/05584812712-e1/05584812712-e1.jpg?ts=1728480151372&w=2048,,,,,,active
07149290,,,Zara,,trousers,MERGE,,TRUE,Color,Burgundy,Size,XXL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/e58b/6e42/acc542dbab62/2f029a0f96bf/07149290681-p/07149290681-p.jpg?ts=1732710749135&w=2048,,,,,,active
00264677,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,S,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b093/a033/5f78461c960b/715b2455d39a/00264677800-p/00264677800-p.jpg?ts=1732116922442&w=2048,,,,,,active
05039667,,,Zara,,trousers,MERGE,,TRUE,Color,Black / White,Size,L,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/ac6f/70fd/6850479db0ab/295095e2229e/05039667084-001-p/05039667084-001-p.jpg?ts=1729073066158&w=2048,,,,,,active
05039667,,,Zara,,trousers,MERGE,,TRUE,Color,Black / White,Size,S,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/ac6f/70fd/6850479db0ab/295095e2229e/05039667084-001-p/05039667084-001-p.jpg?ts=1729073066158&w=2048,,,,,,active
03644157,,,Zara,,trousers,MERGE,,TRUE,Color,Tan marl,Size,S,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8681/ee59/e7414d938489/468019ce4eeb/03644157723-017-p/03644157723-017-p.jpg?ts=1717746028931&w=2048,,,,,,active
01255552,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/36be/8510/82f048c8a123/c9b9ba8d03e1/01255552800-015-p/01255552800-015-p.jpg?ts=1730290371677&w=2048,,,,,,active
01255552,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,M,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/36be/8510/82f048c8a123/c9b9ba8d03e1/01255552800-015-p/01255552800-015-p.jpg?ts=1730290371677&w=2048,,,,,,active
01255552,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XS,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/36be/8510/82f048c8a123/c9b9ba8d03e1/01255552800-015-p/01255552800-015-p.jpg?ts=1730290371677&w=2048,,,,,,active
01478644,,,Zara,,trousers,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/335c/7205/f68349fe96bf/2fc198574588/01478644800-015-p/01478644800-015-p.jpg?ts=1730303413164&w=2048,,,,,,active
04174678,,,Zara,,t-shirts,MERGE,,TRUE,Color,Chocolate,Size,M,,,,,shopify,1000,deny,manual,1550.00,1550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/57b6/2c55/d881419783cb/2038269b5508/04174678717-a1/04174678717-a1.jpg?ts=1726564302191&w=2048,,,,,,active
03253322,,,Zara,,t-shirts,MERGE,,TRUE,Color,Grey marl,Size,S,,,,,shopify,1000,deny,manual,750.00,750.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/68ce/4685/04f04a79b3c0/f8635dc21951/03253322803-a1/03253322803-a1.jpg?ts=1729585659785&w=2048,,,,,,active
03905531,,,Zara,,t-shirts,MERGE,,TRUE,Color,Black,Size,L,,,,,shopify,1000,deny,manual,650.00,650.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b67e/0c08/8fcb4b02b35f/5224f2d3e653/03905531800-019-a1/03905531800-019-a1.jpg?ts=1719408391324&w=2048,,,,,,active
03905531,,,Zara,,t-shirts,MERGE,,TRUE,Color,Ecru,Size,L,,,,,shopify,1000,deny,manual,650.00,650.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/144d/93a4/587a4d5bb0e1/73ffb1f07673/03905931712-015-a1/03905931712-015-a1.jpg?ts=1718288327666&w=2048,,,,,,active
04424805,,,Zara,,t-shirts,MERGE,,TRUE,Color,Dark grey,Size,L,,,,,shopify,1000,deny,manual,1550.00,1550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/0635/8706/d8504a7cb388/4f835c12478b/04424805922-a1/04424805922-a1.jpg?ts=1725455149359&w=2048,,,,,,active
04424805,,,Zara,,t-shirts,MERGE,,TRUE,Color,Dark grey,Size,S,,,,,shopify,1000,deny,manual,1550.00,1550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/0635/8706/d8504a7cb388/4f835c12478b/04424805922-a1/04424805922-a1.jpg?ts=1725455149359&w=2048,,,,,,active
05644639,,,Zara,,t-shirts,MERGE,,TRUE,Color,Golden,Size,M,,,,,shopify,1000,deny,manual,1950.00,1950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/7061/4dc1/546142fc8feb/b01c78c7b1d5/05644639303-a1/05644639303-a1.jpg?ts=1723018214526&w=2048,,,,,,active
08851170,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Navy blue,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/b935/b7af/d3224ad68e5d/1b0868311936/08851180401-016-p/08851180401-016-p.jpg?ts=1731691420952&w=2048,,,,,,active
08851170,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/f77f/47f7/b98f4350b5aa/b2d3c865a28d/08851170800-015-p/08851170800-015-p.jpg?ts=1731694405555&w=2048,,,,,,active
08851170,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Ecru,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2d8e/d606/988042d29d65/28ebb7a3f042/08851170712-015-p/08851170712-015-p.jpg?ts=1731691315988&w=2048,,,,,,active
